Date,SPY_ret,SPY_vol_21d,VIX_level,TLT_ret,GLD_ret,UUP_ret,curve_slope_10y2y,corr_60d_SPY_TLT,hmm_state,hmm_regime
2017-06-01,0.007952426935275758,0.08244277418059283,9.89,0.00010544212769003636,0.0008290333071869771,0.0011962191209204942,0.9299999999999999,-0.45833838354353684,0,risk-on
2017-06-02,0.00332831298267533,0.08246262317331045,9.75,0.011840137631192515,0.007372432013150743,-0.004779111890168775,0.8699999999999999,-0.44076169736724735,0,risk-on
2017-06-05,-0.000737320607178682,0.08271704925868187,10.07,-0.006209247991450284,0.0009867773950598124,0.0008002717293029704,0.8600000000000001,-0.433858102853178,0,risk-on
2017-06-06,-0.00319668402552431,0.08326438673631677,10.45,0.005446780484054559,0.011254374157864788,-0.0023988475576409707,0.8400000000000001,-0.44547195467224504,0,risk-on
2017-06-07,0.0018501885193866752,0.08329123221441577,10.39,-0.004779872458741785,-0.005280268160524293,0.001202259955095153,0.8600000000000001,-0.45251961524596884,0,risk-on
2017-06-08,0.0004922414723569357,0.08306733225307253,10.16,-0.002642055770642915,-0.006533238216412496,0.0036029759005342665,0.8599999999999999,-0.44575181738202824,0,risk-on
2017-06-09,-0.0015176459000538767,0.08339382893093662,10.7,-0.0015249034962842023,-0.00912454567818255,0.0031910149849407876,0.8599999999999999,-0.5279610491474459,0,risk-on
2017-06-12,-0.0002051691608478956,0.0828705166273601,11.46,-0.0003216060203988791,-0.0014932802265366085,-0.0015903610053800143,0.8599999999999999,-0.5431149418907492,0,risk-on
2017-06-13,0.004889577148128543,0.08352080553274112,10.42,0.00016100916260519682,0.0009970255816131868,-0.001194789890407999,0.8300000000000001,-0.5385497020131029,0,risk-on
2017-06-14,-0.001267642215565079,0.0823043413085056,10.64,0.01543705782167093,-0.005478112413393688,-0.0007974475949543702,0.7999999999999998,-0.524014595712161,0,risk-on
2017-06-15,-0.0019245907270053486,0.08264096717534397,10.9,-0.0015840718033891532,-0.004172926055750259,0.005985677955135715,0.81,-0.49915173041301863,0,risk-on
2017-06-16,0.00021879363371613003,0.048318654472583766,10.38,0.001983096812461671,0.00016758297016439272,-0.003570009187837786,0.8400000000000001,-0.5047151050186481,0,risk-on
2017-06-19,0.008325038747808655,0.05310102081397406,10.37,-0.0014248096447342373,-0.007625239069054324,0.004378882248038396,0.8299999999999998,-0.5072214559094508,0,risk-on
2017-06-20,-0.006743866612675009,0.057924068953585414,10.86,0.008955967368949214,-0.002110951616988932,0.0015853656916522407,0.8,-0.5249472567394924,0,risk-on
2017-06-21,-0.000246880150503892,0.05631093169386793,10.75,0.002042897210871475,0.0028769419529530715,-0.001978487460144951,0.8,-0.5235341296154592,0,risk-on
